customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST059370,39,Male,North,Graduate,Self-Employed,381271.56,131953.89,Business,680.64,0,135,42.55,2020-08-03,0
CUST010956,54,Male,South,Graduate,Salaried,1119143.24,2176350.94,Education,617.74,3,105,7.16,2024-03-13,1
CUST041627,34,Female,South,Secondary,Salaried,1065763.25,3306229.4,Car,671.14,1,182,53.88,2022-05-14,1
CUST081283,51,Male,North,Primary,Self-Employed,479397.17,276039.89,Education,706.3,1,174,23.47,2022-11-26,0
CUST065333,32,Female,West,Post-Graduate,Salaried,577336.1,83570.24,Business,655.58,1,57,15.63,2026-10-18,0
CUST075438,55,Male,West,Secondary,Salaried,576376.97,515160.23,Business,662.37,1,183,53.44,2020-03-10,0
CUST029187,40,Female,North,Post-Graduate,Salaried,894250.49,1597266.31,Education,775.7,1,71,42.09,2024-07-06,0
CUST095001,47,Male,West,Primary,Self-Employed,1117249.28,4646786.71,Other,624.08,0,145,33.84,2026-08-26,1
CUST073001,45,Male,East,Graduate,Salaried,583914.99,1690005.48,Other,605.6,1,120,14.66,2025-02-17,1
CUST065957,25,Male,West,Secondary,Salaried,1228325.52,3646334.44,Other,663.52,1,111,18.84,2018-12-08,0
CUST017821,52,Female,East,Graduate,Salaried,254550.26,939363.62,Business,678.82,0,151,65.18,2019-11-04,1
CUST003661,41,Male,South,Graduate,Salaried,421784.48,1097348.65,Car,747.25,0,133,51.39,2026-02-14,0
CUST083713,43,Female,West,Secondary,Salaried,428109.1,1681567.99,Home,582.89,0,124,28.46,2022-10-16,1
CUST077533,57,Female,South,Secondary,Salaried,299039.3,956865.76,Education,681.2,1,100,34.76,2021-09-13,0
CUST026028,39,Male,West,Graduate,Salaried,390773.88,154857.31,Home,722.68,3,42,47.36,2024-12-20,0
CUST071191,41,Female,North,Graduate,Salaried,438966.48,941120.41,Car,563.66,1,103,45.56,2024-12-21,1
CUST051289,45,Male,North,Graduate,Salaried,383241.61,748051.4,Business,675.0,1,82,20.89,2019-08-08,0
CUST007663,50,Male,East,Graduate,Self-Employed,1053311.71,3240923.45,Education,554.73,0,53,41.41,2024-04-28,1
CUST039054,48,Female,East,Post-Graduate,Self-Employed,654910.61,2399214.55,Car,782.85,3,97,81.81,2020-04-01,0
CUST020453,46,Male,West,Secondary,Self-Employed,1183696.76,211157.45,Home,640.06,1,48,24.51,2024-02-19,1
CUST033967,31,Female,West,Post-Graduate,Salaried,1091623.83,374704.0,Other,582.51,2,86,50.61,2021-12-19,1
CUST037688,43,Female,East,Secondary,Salaried,1253576.95,4479511.34,Home,740.03,2,97,14.06,2022-04-30,1
CUST009482,35,Female,South,Secondary,Salaried,1228545.61,549743.28,Other,635.51,2,43,20.11,2025-02-12,1
CUST036276,55,Female,West,Graduate,Self-Employed,396967.31,1685870.91,Other,789.23,1,132,72.36,2024-07-02,0
CUST053090,35,Female,West,Secondary,Salaried,522079.47,1230555.95,Business,673.67,1,91,60.01,2026-05-20,1
CUST054815,36,Male,South,Post-Graduate,Salaried,1772562.4,1065104.72,Car,730.98,0,135,82.92,2025-04-29,0
CUST073251,27,Male,North,Graduate,Salaried,1042799.85,758406.77,Other,620.23,2,98,34.05,2019-03-21,1
CUST018631,58,Female,West,Primary,Self-Employed,415644.91,438630.06,Education,725.27,1,106,39.52,2021-01-12,0
CUST007589,41,Female,West,Graduate,Self-Employed,665145.67,531476.41,Car,680.55,1,74,40.94,2018-05-28,0
CUST096422,33,Female,South,Secondary,Salaried,177973.0,76032.15,Home,726.84,1,65,26.9,2023-04-21,0
CUST052295,33,Female,East,Graduate,Self-Employed,467455.14,1007269.29,Business,728.47,1,51,48.43,2021-09-19,0
CUST096276,26,Male,North,Graduate,Unemployed,313407.92,236255.11,Car,662.34,0,33,49.83,2025-05-01,1
CUST004229,40,Male,West,Graduate,Self-Employed,367964.42,194028.15,Other,698.55,5,52,13.79,2026-08-15,1
CUST093820,41,Male,North,Graduate,Salaried,870021.38,1678689.33,Other,682.73,2,175,41.34,2024-07-25,0
CUST063338,33,Female,West,Secondary,Salaried,1457509.3,7718357.74,Home,767.14,0,199,43.96,2020-03-17,0
CUST037170,29,Female,North,Graduate,Self-Employed,532457.08,895151.78,Home,774.66,1,61,28.53,2026-01-10,0
CUST093952,36,Female,South,Graduate,Salaried,434337.89,833561.37,Business,781.99,3,182,26.54,2020-10-06,0
CUST048541,31,Male,North,Secondary,Self-Employed,2503640.55,8556444.62,Education,707.52,0,126,84.81,2018-12-24,0
CUST068181,63,Male,West,Graduate,Self-Employed,1860762.26,3753912.64,Other,605.1,3,94,43.48,2022-03-08,0
CUST036591,39,Female,West,Post-Graduate,Unemployed,522043.1,1128633.05,Home,618.7,0,126,15.47,2023-10-22,1
CUST009701,51,Female,West,Graduate,Salaried,269613.91,191637.01,Education,785.04,1,73,25.11,2026-06-02,0
CUST049810,62,Male,South,Graduate,Unemployed,235342.26,42178.72,Other,702.88,2,75,25.01,2017-07-30,0
CUST024857,52,Male,East,Primary,Unemployed,507875.59,72704.59,Other,521.14,2,99,32.72,2024-05-18,1
CUST065458,46,Male,South,Secondary,Self-Employed,413267.16,839512.58,Home,710.03,0,79,24.9,2018-09-03,0
CUST052367,33,Female,North,Post-Graduate,Salaried,1018557.25,1618276.99,Home,761.46,1,83,32.51,2026-12-26,0
CUST018474,39,Male,West,Graduate,Salaried,547756.23,1685505.58,Home,649.2,1,110,69.84,2018-05-27,0
CUST053634,56,Female,South,Graduate,Salaried,1340985.02,1609366.87,Other,617.63,3,222,45.33,2018-07-02,1
CUST081967,32,Female,South,Graduate,Salaried,2999542.05,4083223.43,Other,736.08,0,108,67.6,2022-11-27,0
CUST016029,34,Male,East,Secondary,Salaried,920602.79,2476903.42,Home,588.22,2,64,8.91,2020-04-23,0
CUST033682,30,Male,West,Graduate,Salaried,894580.41,340600.87,Education,717.37,2,59,30.29,2022-04-18,0
CUST040213,62,Female,South,Post-Graduate,Salaried,1177148.26,479258.45,Business,660.87,1,96,62.68,2023-07-09,0
CUST086632,38,Male,South,Secondary,Salaried,459186.83,1085541.66,Other,694.75,1,142,52.2,2022-12-23,0
CUST066824,31,Male,North,Graduate,Salaried,895510.4,224406.12,Education,549.4,1,180,29.61,2017-04-03,1
CUST007829,43,Male,South,Post-Graduate,Salaried,840977.99,2049941.16,Home,703.91,0,85,25.86,2019-02-13,0
CUST067240,45,Female,South,Graduate,Self-Employed,369620.71,1436742.12,Car,648.92,1,90,51.15,2018-03-08,1
CUST089489,34,Female,West,Graduate,Self-Employed,633699.35,3339867.56,Other,644.36,2,116,41.89,2019-12-19,1
CUST002060,42,Male,South,Graduate,Salaried,679471.15,1333119.69,Car,668.92,2,114,36.37,2025-02-18,0
CUST081834,35,Male,North,Graduate,Salaried,1158158.17,2885302.75,Home,669.52,0,87,56.72,2021-03-06,0
CUST057209,39,Male,West,Graduate,Self-Employed,502032.64,1276419.51,Home,754.17,0,84,14.61,2022-10-28,0
CUST076322,33,Female,North,Graduate,Salaried,219555.61,341190.78,Business,826.92,1,182,16.52,2020-08-01,0
CUST007764,48,Female,North,Post-Graduate,Salaried,1403695.01,984568.33,Education,734.03,2,103,28.96,2017-08-29,0
CUST051385,37,Female,South,Graduate,Salaried,727227.64,2163009.08,Business,780.23,0,108,42.6,2024-10-27,0
CUST086288,46,Female,West,Post-Graduate,Salaried,2018653.9,3886326.66,Car,707.62,4,127,38.08,2024-05-04,1
CUST062619,61,Female,South,Graduate,Salaried,150801.46,143762.69,Education,653.39,0,142,67.32,2018-10-10,1
CUST048620,59,Male,West,Graduate,Unemployed,1478015.31,3654987.4,Car,528.3,4,59,29.14,2017-11-25,1
CUST093477,58,Male,East,Post-Graduate,Salaried,1368847.06,1234959.13,Education,801.44,2,78,25.62,2026-04-15,0
CUST037899,28,Female,South,Graduate,Self-Employed,1298487.1,1043757.42,Business,761.74,0,74,80.0,2021-03-31,0
CUST066332,54,Male,South,Graduate,Salaried,658735.62,1712933.74,Business,699.67,1,115,7.79,2026-07-03,1
CUST082691,56,Male,North,Primary,Salaried,1338892.36,1982310.08,Business,723.71,3,79,32.16,2022-08-28,1
CUST039570,33,Male,North,Post-Graduate,Self-Employed,337121.43,111763.54,Business,640.21,0,99,67.09,2021-04-15,0
CUST027337,48,Female,South,Post-Graduate,Salaried,1519306.13,2662632.96,Car,672.84,3,110,23.48,2019-07-03,0
CUST058024,62,Female,South,Secondary,Salaried,660951.09,2077670.34,Car,665.9,0,81,76.47,2018-07-19,1
CUST047693,34,Female,South,Secondary,Salaried,780762.65,1673515.56,Other,825.06,2,117,22.43,2022-10-06,0
CUST018551,56,Female,North,Post-Graduate,Salaried,424755.84,252423.23,Home,752.91,0,123,33.27,2018-01-30,0
CUST053186,55,Male,West,Primary,Salaried,1262215.1,3718746.94,Business,581.19,1,142,59.48,2025-02-27,1
CUST012549,45,Male,North,Graduate,Salaried,178031.62,239373.29,Home,656.36,1,230,25.52,2023-08-05,0
CUST097192,44,Female,West,Secondary,Salaried,803485.83,742937.36,Other,771.4,0,82,43.18,2026-09-24,0
CUST033539,40,Male,West,Graduate,Salaried,1070035.39,309074.91,Car,675.85,0,126,43.61,2018-08-25,0
CUST044619,46,Female,South,Post-Graduate,Salaried,976719.32,363296.91,Home,575.83,1,108,19.41,2022-05-28,1
CUST098024,38,Female,North,Graduate,Salaried,1430037.52,1423586.97,Other,608.54,0,70,30.8,2022-09-27,0
CUST058717,53,Male,East,Graduate,Salaried,1408100.54,6469788.14,Business,707.36,0,205,87.37,2025-06-20,1
CUST038005,38,Female,West,Secondary,Self-Employed,711290.3,2385438.05,Car,643.53,1,67,25.17,2023-09-12,1
CUST053444,27,Male,West,Graduate,Unemployed,430500.27,1338734.28,Car,669.45,0,62,63.91,2018-06-03,0
CUST090825,26,Female,North,Post-Graduate,Salaried,2415756.49,5827615.56,Education,655.82,0,187,61.36,2026-02-06,1
CUST000136,36,Female,North,Graduate,Salaried,449979.95,383297.03,Car,850.0,1,226,9.46,2026-08-20,0
CUST090372,28,Female,West,Secondary,Salaried,1171521.52,3229491.92,Other,635.02,5,82,27.15,2024-09-18,1
CUST082714,49,Male,East,Graduate,Self-Employed,610951.06,1653375.9,Business,649.37,2,162,40.77,2020-04-23,0
CUST009052,42,Male,South,Graduate,Self-Employed,548276.23,343027.15,Home,850.0,0,86,19.25,2019-05-23,0
CUST050025,31,Female,North,Graduate,Salaried,1417731.86,2257500.27,Education,629.13,0,157,34.1,2024-02-27,0
CUST053023,41,Male,West,Secondary,Salaried,705366.69,816804.42,Home,651.12,3,54,8.57,2020-09-23,1
CUST062087,48,Male,South,Post-Graduate,Salaried,408595.87,218135.83,Business,695.93,2,63,62.45,2023-01-29,0
CUST013954,51,Male,East,Graduate,Salaried,1956336.85,4897759.25,Business,697.29,4,114,64.33,2024-12-28,1
CUST087472,40,Female,South,Graduate,Salaried,840584.69,2167591.3,Car,768.04,0,86,6.5,2022-06-15,0
CUST031023,45,Female,South,Graduate,Self-Employed,575257.74,847822.73,Other,673.6,1,85,31.14,2022-06-05,1
CUST095177,46,Male,South,Secondary,Salaried,270492.58,792002.78,Home,735.32,3,132,12.97,2017-10-14,0
CUST022312,45,Male,North,Secondary,Salaried,983143.45,2278936.7,Car,791.4,1,55,18.5,2021-03-07,0
CUST027287,29,Female,East,Secondary,Salaried,769493.91,347671.99,Home,738.35,1,145,50.53,2017-12-25,0
CUST097733,34,Male,South,Graduate,Self-Employed,882234.27,1792831.02,Business,726.86,0,74,14.32,2021-07-29,0
CUST066478,50,Male,North,Primary,Self-Employed,776038.74,2545272.82,Business,786.48,2,173,45.61,2019-07-24,0
CUST099858,54,Female,West,Graduate,Salaried,655407.13,1435390.74,Business,807.46,2,98,23.69,2020-11-16,0
CUST056519,41,Female,South,Secondary,Unemployed,1274182.02,3444870.41,Business,674.34,1,189,40.33,2024-05-11,1
CUST049572,44,Female,South,Primary,Self-Employed,998474.79,1317902.69,Business,706.64,3,146,81.69,2024-01-27,1
CUST018140,57,Female,West,Post-Graduate,Salaried,763275.47,500988.61,Home,715.34,1,182,61.38,2025-05-17,0
CUST059210,48,Male,North,Graduate,Salaried,367443.94,175246.2,Car,716.05,0,210,22.85,2021-07-30,0
CUST032486,50,Female,West,Graduate,Self-Employed,320018.82,172016.37,Education,709.44,1,60,39.33,2023-11-09,0
CUST084856,55,Female,North,Graduate,Salaried,522988.13,186798.18,Education,743.02,2,242,35.79,2017-07-11,0
CUST038247,50,Female,North,Graduate,Salaried,566068.84,1262137.85,Business,612.98,2,78,48.31,2025-02-21,1
CUST066370,45,Male,North,Primary,Salaried,688176.28,1719723.74,Business,594.76,0,124,24.52,2018-10-12,1
CUST052787,34,Female,East,Post-Graduate,Self-Employed,467461.35,644393.9,Education,641.04,0,174,31.21,2019-02-13,0
CUST034303,26,Female,West,Secondary,Salaried,919632.0,793087.71,Car,774.58,1,88,42.78,2024-01-08,0
CUST060244,49,Male,West,Post-Graduate,Salaried,1287488.5,2668590.2,Home,723.17,2,162,61.35,2018-09-12,0
CUST072148,29,Male,East,Graduate,Salaried,635408.75,335083.44,Home,681.69,0,304,34.93,2018-05-10,0
CUST065707,38,Male,South,Primary,Self-Employed,1112832.9,3140413.58,Car,654.82,0,207,23.83,2026-11-01,0
CUST011728,49,Female,North,Post-Graduate,Self-Employed,925563.27,2154659.23,Education,660.39,3,150,64.24,2021-09-17,1
CUST003615,37,Female,East,Post-Graduate,Salaried,487156.9,1035125.77,Business,723.23,1,186,47.22,2021-09-11,0
CUST086168,52,Male,North,Post-Graduate,Unemployed,1187116.58,2183817.29,Home,650.62,2,202,33.72,2020-10-01,1
CUST019528,35,Male,West,Secondary,Salaried,969680.91,216219.07,Business,719.59,1,77,21.15,2017-03-04,0
CUST087604,34,Male,North,Graduate,Self-Employed,898274.78,366569.14,Home,715.21,1,29,68.35,2024-09-13,0
CUST046083,30,Male,East,Graduate,Self-Employed,367920.33,1308029.59,Business,842.92,1,102,88.68,2020-05-27,0
CUST092034,45,Female,South,Secondary,Salaried,799732.09,865044.1,Car,568.16,0,226,40.53,2020-10-08,1
CUST047371,39,Male,West,Secondary,Self-Employed,1184398.7,313591.7,Business,683.36,1,99,5.0,2022-04-06,0
CUST043422,48,Female,North,Graduate,Salaried,394977.84,641841.7,Home,646.02,1,76,36.44,2022-08-12,1
CUST038595,25,Female,West,Graduate,Salaried,981365.87,2521721.06,Home,708.29,0,118,58.73,2023-12-09,0
CUST032719,29,Female,North,Graduate,Salaried,635039.95,1834017.06,Car,591.83,2,135,59.45,2025-06-19,1
CUST053894,51,Male,North,Graduate,Self-Employed,908337.28,3424445.07,Home,591.13,3,103,49.12,2021-11-04,1
CUST058714,40,Female,South,Graduate,Salaried,1019051.49,530384.88,Other,711.1,0,93,62.65,2021-03-15,0
CUST005642,52,Female,West,Graduate,Salaried,551176.58,876427.98,Car,730.67,0,75,18.97,2023-02-25,0
CUST064779,60,Male,West,Graduate,Salaried,263355.6,462115.49,Education,562.92,1,94,72.16,2018-06-11,0
CUST027924,38,Male,North,Graduate,Salaried,961604.58,165295.9,Education,702.46,1,218,27.01,2021-02-16,0
CUST002786,34,Male,East,Graduate,Salaried,1066202.6,1409189.44,Other,565.01,2,150,49.35,2021-03-14,1
CUST028428,43,Female,West,Secondary,Self-Employed,603595.44,710537.15,Business,662.31,2,161,50.6,2026-01-13,0
CUST044645,35,Male,South,Secondary,Salaried,367751.31,485560.38,Business,760.94,1,162,53.97,2024-02-13,0
CUST093193,61,Male,West,Secondary,Self-Employed,943033.64,1549210.85,Home,756.09,0,206,39.16,2022-07-29,0
CUST067781,32,Female,North,Graduate,Salaried,199939.06,78742.79,Car,749.12,1,99,6.87,2017-10-18,0
CUST032073,42,Female,North,Secondary,Salaried,256203.59,360142.62,Home,686.14,1,124,48.08,2024-03-28,1
CUST043696,40,Female,South,Secondary,Salaried,374527.69,88170.02,Education,785.71,0,141,22.36,2022-05-21,0
CUST041219,29,Male,North,Graduate,Self-Employed,684453.59,416779.78,Education,783.03,2,166,26.14,2020-01-13,0
CUST061329,40,Female,East,Graduate,Self-Employed,174330.16,448657.1,Car,687.34,2,114,28.77,2022-01-30,0
CUST064161,43,Male,South,Secondary,Self-Employed,535006.29,666357.25,Business,671.16,2,69,60.32,2024-03-01,1
CUST052469,54,Female,West,Graduate,Salaried,586832.9,2933781.59,Car,607.19,2,98,17.01,2022-05-22,1
CUST096477,41,Female,West,Graduate,Salaried,386087.33,1750879.61,Education,688.81,2,63,37.23,2025-11-22,1
CUST048450,31,Female,North,Secondary,Self-Employed,955219.95,1540827.68,Home,744.52,0,76,27.53,2018-04-14,0
CUST063200,52,Female,West,Graduate,Self-Employed,373838.03,153222.75,Education,759.52,2,114,51.07,2017-02-18,0
CUST004052,47,Male,South,Primary,Unemployed,1461248.08,2297620.82,Business,713.05,1,51,16.46,2021-04-21,1
CUST013023,61,Male,West,Post-Graduate,Salaried,420360.37,264647.36,Car,698.9,1,90,55.35,2017-07-06,0
CUST003173,31,Male,South,Post-Graduate,Salaried,1008029.04,1719545.2,Car,638.95,2,118,19.51,2023-04-12,1
CUST058378,36,Male,West,Graduate,Salaried,664439.65,300678.12,Business,659.16,1,140,63.13,2019-06-22,0
CUST082670,26,Male,East,Graduate,Self-Employed,498947.3,158271.17,Car,703.61,2,78,51.25,2022-03-10,0
CUST006399,39,Male,East,Secondary,Salaried,272258.47,1120196.78,Education,697.72,0,167,71.87,2019-01-25,1
CUST072031,51,Male,East,Graduate,Salaried,416266.83,514039.36,Education,635.99,1,129,26.36,2019-10-08,1
CUST013248,32,Male,North,Primary,Salaried,768142.29,1007780.08,Other,640.08,2,121,39.9,2025-08-16,1
CUST025360,33,Female,West,Secondary,Salaried,204202.88,578186.82,Car,719.12,1,54,21.53,2025-10-04,0
CUST054117,36,Female,East,Post-Graduate,Self-Employed,839094.65,525235.63,Business,812.48,2,46,56.27,2018-01-20,0
CUST028313,43,Male,South,Graduate,Self-Employed,600364.16,2221625.8,Car,629.9,2,78,31.68,2022-09-19,1
CUST017692,35,Female,West,Post-Graduate,Self-Employed,896357.06,3377067.11,Car,715.48,2,69,55.4,2026-03-13,0
CUST033430,49,Female,South,Graduate,Salaried,1779067.25,3419513.66,Home,748.01,0,42,48.51,2022-06-26,0
CUST025073,61,Male,West,Secondary,Self-Employed,1846371.63,5385883.97,Business,850.0,2,64,36.37,2017-05-04,0
CUST061883,40,Female,West,Secondary,Salaried,373387.0,221082.1,Home,676.21,2,84,29.03,2024-12-02,0
CUST036860,32,Female,West,Graduate,Salaried,1094926.86,270382.56,Home,707.11,1,75,37.32,2017-02-06,0
CUST027582,51,Male,North,Secondary,Salaried,1286054.72,4868187.04,Car,689.84,0,65,13.3,2018-02-24,0
CUST078059,38,Male,South,Graduate,Salaried,2682977.59,4985825.24,Education,631.71,1,132,69.53,2025-09-16,1
CUST013829,26,Male,North,Post-Graduate,Self-Employed,1182903.49,4467282.86,Home,705.51,1,86,50.0,2025-03-15,0
CUST048345,51,Female,North,Post-Graduate,Salaried,2017717.85,765133.33,Business,695.08,0,86,17.62,2022-10-13,0
CUST001369,32,Male,West,Secondary,Salaried,475055.66,1037757.54,Car,771.77,3,179,64.58,2019-10-27,0
CUST076040,51,Female,West,Post-Graduate,Self-Employed,1054593.25,2095780.32,Home,600.71,3,88,49.36,2025-09-14,0
CUST086960,25,Female,South,Secondary,Self-Employed,891865.36,1693646.16,Home,637.64,1,87,63.44,2023-04-17,1
CUST024456,26,Female,South,Secondary,Self-Employed,164048.71,332298.69,Other,738.19,0,114,59.89,2017-11-21,0
CUST099670,31,Male,North,Post-Graduate,Self-Employed,882495.42,2597842.92,Business,680.15,2,64,50.65,2021-06-24,1
CUST040452,57,Female,West,Graduate,Salaried,206508.39,41240.1,Car,764.58,3,88,30.96,2025-09-07,1
CUST028147,58,Female,East,Secondary,Self-Employed,1378975.99,898069.58,Home,711.15,0,130,37.14,2021-03-18,0
CUST025621,53,Female,South,Post-Graduate,Salaried,609433.97,157659.44,Car,668.32,0,65,20.8,2025-04-05,1
CUST081816,31,Male,West,Secondary,Salaried,1558625.57,6402116.45,Other,684.02,1,185,53.02,2022-11-06,1
CUST069603,38,Male,East,Graduate,Salaried,591617.16,935014.56,Education,723.49,1,106,78.52,2024-09-11,0
CUST050845,42,Male,East,Graduate,Self-Employed,737101.89,2248318.43,Car,670.73,0,58,72.0,2022-08-06,0
CUST035347,34,Female,South,Graduate,Self-Employed,1547513.45,4128237.73,Home,850.0,0,75,45.26,2019-03-07,0
CUST047339,41,Male,North,Secondary,Salaried,779333.28,1589737.75,Car,639.43,3,82,26.21,2018-12-16,1
CUST097203,50,Female,South,Graduate,Salaried,1229053.07,1114854.97,Car,797.23,1,85,51.42,2024-04-26,0
CUST082401,64,Female,North,Graduate,Salaried,437078.58,194044.99,Business,641.48,2,140,9.3,2023-04-26,1
CUST047016,59,Female,West,Secondary,Salaried,884614.58,1329336.74,Business,762.37,1,127,19.14,2021-10-05,0
CUST000268,47,Male,West,Post-Graduate,Self-Employed,2497710.82,7661451.6,Car,637.04,2,69,44.22,2020-07-23,1
CUST094538,56,Female,West,Graduate,Self-Employed,662947.01,581203.76,Home,608.54,2,168,53.45,2025-12-12,1
CUST097848,39,Male,West,Graduate,Salaried,1506757.18,4506582.3,Car,751.66,2,155,21.92,2025-06-18,0
CUST032441,35,Female,West,Graduate,Salaried,1394907.85,1862531.19,Education,580.93,1,70,16.53,2026-02-13,1
CUST017373,23,Male,South,Secondary,Self-Employed,700708.32,419390.03,Home,724.36,1,96,8.62,2022-04-17,0
CUST053906,58,Female,South,Graduate,Self-Employed,914520.03,941689.46,Education,763.47,0,71,5.0,2021-12-22,1
CUST038340,40,Male,West,Post-Graduate,Salaried,904291.27,784849.9,Car,822.22,2,79,59.16,2019-07-21,0
CUST066732,23,Female,South,Graduate,Salaried,1712896.82,338597.63,Education,733.59,2,155,9.15,2021-05-09,0
CUST065740,50,Female,West,Secondary,Self-Employed,469961.83,894478.32,Business,738.14,2,85,64.18,2019-09-14,0
CUST067280,51,Male,South,Graduate,Salaried,487756.5,1297130.94,Other,682.97,1,203,30.26,2023-10-01,1
CUST031866,42,Male,West,Secondary,Self-Employed,628062.06,970051.93,Car,721.57,1,25,20.12,2018-03-29,0
CUST061173,39,Male,East,Graduate,Salaried,365024.6,406060.41,Home,730.3,2,213,20.87,2026-08-26,1
CUST053855,44,Male,West,Graduate,Self-Employed,161342.34,514243.06,Car,629.6,2,93,42.23,2025-09-20,1
CUST052911,42,Female,East,Post-Graduate,Self-Employed,489910.19,1313674.13,Car,676.13,1,194,44.6,2017-06-05,0
CUST015821,28,Male,South,Secondary,Salaried,228007.52,661453.15,Other,611.67,1,112,23.27,2022-12-11,1
CUST023847,35,Female,West,Secondary,Salaried,975203.16,2524929.64,Car,706.76,1,72,36.7,2026-12-24,0
